,page,product,link
190,11,"Save this listing
16 McCarthy Court, East Taieri
Negotiation
4
3
House",https://www.realestate.co.nz/42821679/residential/sale/16-mccarthy-court-east-taieri
191,11,"Save this listing
OPEN HOME TODAY
18 Doon Street, Mosgiel
Deadline Sale
3
1
House",https://www.realestate.co.nz/42830641/residential/sale/18-doon-street-mosgiel
192,11,"Save this listing
OPEN HOME IN 1 WEEK
53 Lawrence Street, Mornington
Negotiation
3
1
House",https://www.realestate.co.nz/42824233/residential/sale/53-lawrence-street-mornington
193,11,"OPEN HOME TODAY
28 Bathgate Street, South Dunedin
Negotiation
3",https://www.realestate.co.nz/42809209/residential/sale/28-bathgate-street-south-dunedin
194,11,,https://www.realestate.co.nz/42825008/residential/sale/23-forfar-street-mosgiel
195,11,,https://www.realestate.co.nz/42750192/residential/sale/30-stonelaw-terrace-maori-hill
196,11,,https://www.realestate.co.nz/42817491/residential/sale/167a-bay-view-road-south-dunedin
197,11,,https://www.realestate.co.nz/42826540/residential/sale/55-murray-street-mosgiel
198,11,,https://www.realestate.co.nz/42818440/residential/sale/24-antrim-street-normanby
199,11,,https://www.realestate.co.nz/42826608/residential/sale/9-lowe-street-pine-hill
200,11,,https://www.realestate.co.nz/42815388/residential/sale/27-27a-brunel-street-mornington
201,11,,https://www.realestate.co.nz/42821867/residential/sale/20h-brighton-road-green-island
202,11,,https://www.realestate.co.nz/42803283/residential/sale/242-helensburgh-road-helensburgh
203,11,,https://www.realestate.co.nz/42825406/residential/sale/108-marlow-street-musselburgh
204,11,,https://www.realestate.co.nz/42816394/residential/sale/313-brighton-road-waldronville
205,11,,https://www.realestate.co.nz/42790427/residential/sale/248a-tirohanga-road-north-taieri
206,11,,https://www.realestate.co.nz/42755553/residential/sale/1-2-clayton-street-saint-clair
207,11,,https://www.realestate.co.nz/42631508/residential/sale/1-180-scott-street-waverley
208,11,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
209,12,"Save this listing
11 Ings Avenue, Saint Clair
Negotiation
5
2
House",https://www.realestate.co.nz/42766195/residential/sale/11-ings-avenue-saint-clair
210,12,"Save this listing
177 Albany Street, North Dunedin
$725,000
5
1
House",https://www.realestate.co.nz/42824903/residential/sale/177-albany-street-north-dunedin
211,12,"Save this listing
51 Manor Place, Dunedin Central
Negotiation
7
5
House",https://www.realestate.co.nz/42804784/residential/sale/51-manor-place-dunedin-central
212,12,"56 Drivers Road, Maori Hill
Offers Over $819,000
3",https://www.realestate.co.nz/42777107/residential/sale/56-drivers-road-maori-hill
213,12,,https://www.realestate.co.nz/42809364/residential/sale/42-mckerrow-street-shiel-hill
214,12,,https://www.realestate.co.nz/42815388/residential/sale/27-27a-brunel-street-mornington
215,12,,https://www.realestate.co.nz/42682158/residential/sale/448-taioma-road-north-taieri
216,12,,https://www.realestate.co.nz/42816556/residential/sale/20-dorset-street-balaclava
217,12,,https://www.realestate.co.nz/42798089/residential/sale/64-mckerrow-street-shiel-hill
218,12,,https://www.realestate.co.nz/42829855/residential/sale/49-baker-street-caversham
219,12,,https://www.realestate.co.nz/42579522/residential/sale/2-60-ann-street-kaikorai
220,12,,https://www.realestate.co.nz/42752374/residential/sale/34-arran-street-mosgiel
221,12,,https://www.realestate.co.nz/42825820/residential/sale/375-rattray-street-dunedin-central
222,12,,https://www.realestate.co.nz/42817491/residential/sale/167a-bay-view-road-south-dunedin
223,12,,https://www.realestate.co.nz/42611711/residential/sale/195-wakari-road-helensburgh
224,12,,https://www.realestate.co.nz/42787688/residential/sale/14-junction-road-ravensbourne
225,12,,https://www.realestate.co.nz/42827824/residential/sale/8-flower-street-fairfield
226,12,,https://www.realestate.co.nz/42777857/residential/sale/10-garfield-avenue-roslyn
227,12,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
228,13,"Save this listing
16 McCarthy Court, East Taieri
Negotiation
4
3
House",https://www.realestate.co.nz/42821679/residential/sale/16-mccarthy-court-east-taieri
229,13,"Save this listing
OPEN HOME TODAY
18 Doon Street, Mosgiel
Deadline Sale
3
1
House",https://www.realestate.co.nz/42830641/residential/sale/18-doon-street-mosgiel
230,13,"Save this listing
OPEN HOME IN 1 WEEK
53 Lawrence Street, Mornington
Negotiation
3
1
House",https://www.realestate.co.nz/42824233/residential/sale/53-lawrence-street-mornington
231,13,"OPEN HOME TODAY
28 Bathgate Street, South Dunedin
Negotiation
3",https://www.realestate.co.nz/42809209/residential/sale/28-bathgate-street-south-dunedin
232,13,,https://www.realestate.co.nz/42825008/residential/sale/23-forfar-street-mosgiel
233,13,,https://www.realestate.co.nz/42750192/residential/sale/30-stonelaw-terrace-maori-hill
234,13,,https://www.realestate.co.nz/42817491/residential/sale/167a-bay-view-road-south-dunedin
235,13,,https://www.realestate.co.nz/42826540/residential/sale/55-murray-street-mosgiel
236,13,,https://www.realestate.co.nz/42818440/residential/sale/24-antrim-street-normanby
237,13,,https://www.realestate.co.nz/42826608/residential/sale/9-lowe-street-pine-hill
238,13,,https://www.realestate.co.nz/42815388/residential/sale/27-27a-brunel-street-mornington
239,13,,https://www.realestate.co.nz/42821867/residential/sale/20h-brighton-road-green-island
240,13,,https://www.realestate.co.nz/42803283/residential/sale/242-helensburgh-road-helensburgh
241,13,,https://www.realestate.co.nz/42825406/residential/sale/108-marlow-street-musselburgh
242,13,,https://www.realestate.co.nz/42816394/residential/sale/313-brighton-road-waldronville
243,13,,https://www.realestate.co.nz/42790427/residential/sale/248a-tirohanga-road-north-taieri
244,13,,https://www.realestate.co.nz/42755553/residential/sale/1-2-clayton-street-saint-clair
245,13,,https://www.realestate.co.nz/42631508/residential/sale/1-180-scott-street-waverley
246,13,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
247,14,"Save this listing
OPEN HOME TODAY
63 Cliffs Road, Saint Clair
Negotiation
3
2
House",https://www.realestate.co.nz/42666970/residential/sale/63-cliffs-road-saint-clair
248,14,"Save this listing
14 Upland Street, Helensburgh
Negotiation
4
2
House",https://www.realestate.co.nz/42816872/residential/sale/14-upland-street-helensburgh
249,14,"Save this listing
OPEN HOME TODAY
23 Forfar Street, Mosgiel
Deadline Sale
3
1
Townhouse",https://www.realestate.co.nz/42825008/residential/sale/23-forfar-street-mosgiel
250,14,"OPEN HOME TODAY
62 Ascot Street, Saint Kilda
Negotiation
4",https://www.realestate.co.nz/42807571/residential/sale/62-ascot-street-saint-kilda
251,14,,https://www.realestate.co.nz/42798089/residential/sale/64-mckerrow-street-shiel-hill
252,14,,https://www.realestate.co.nz/42797512/residential/sale/2a-braeside-east-taieri-mosgiel
253,14,,https://www.realestate.co.nz/42822654/residential/sale/8-doon-street-mosgiel
254,14,,https://www.realestate.co.nz/42817914/residential/sale/22-glenelg-street-bradford
255,14,,https://www.realestate.co.nz/42829855/residential/sale/49-baker-street-caversham
256,14,,https://www.realestate.co.nz/42824903/residential/sale/177-albany-street-north-dunedin
257,14,,https://www.realestate.co.nz/42773372/residential/sale/928-harington-point-road-harington-point
258,14,,https://www.realestate.co.nz/42579522/residential/sale/2-60-ann-street-kaikorai
259,14,,https://www.realestate.co.nz/42748288/residential/sale/11-belgrave-crescent-kaikorai
260,14,,https://www.realestate.co.nz/42777857/residential/sale/10-garfield-avenue-roslyn
261,14,,https://www.realestate.co.nz/42826535/residential/sale/1-copeland-street-brighton
262,14,,https://www.realestate.co.nz/42818005/residential/sale/4-elwyn-crescent-green-island
263,14,,https://www.realestate.co.nz/42752374/residential/sale/34-arran-street-mosgiel
264,14,,https://www.realestate.co.nz/42820834/residential/sale/16-pinfold-place-mosgiel
265,14,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
266,15,"Save this listing
2 Waireka Street, Ravensbourne
Negotiation
4
2
House",https://www.realestate.co.nz/42821380/residential/sale/2-waireka-street-ravensbourne
267,15,"Save this listing
64 Grimness Street, Karitane
Negotiation
Section",https://www.realestate.co.nz/42744500/residential/sale/64-grimness-street-karitane
268,15,"Save this listing
1 Copeland Street, Brighton
Negotiation
1
1
House",https://www.realestate.co.nz/42826535/residential/sale/1-copeland-street-brighton
269,15,"313 Brighton Road, Waldronville
Offers Over $649,000
3",https://www.realestate.co.nz/42816394/residential/sale/313-brighton-road-waldronville
270,15,,https://www.realestate.co.nz/42817423/residential/sale/5-montague-street-north-east-valley
271,15,,https://www.realestate.co.nz/42830112/residential/sale/a-41-rona-street-saint-kilda
272,15,,https://www.realestate.co.nz/42829521/residential/sale/244-pine-hill-road-liberton
273,15,,https://www.realestate.co.nz/42815415/residential/sale/14-elizabeth-avenue-east-taieri
274,15,,https://www.realestate.co.nz/42748288/residential/sale/11-belgrave-crescent-kaikorai
275,15,,https://www.realestate.co.nz/42829855/residential/sale/49-baker-street-caversham
276,15,,https://www.realestate.co.nz/42825406/residential/sale/108-marlow-street-musselburgh
277,15,,https://www.realestate.co.nz/42809739/residential/sale/5-torr-street-vauxhall
278,15,,https://www.realestate.co.nz/42611826/residential/sale/195-wakari-road-helensburgh
279,15,,https://www.realestate.co.nz/42762595/residential/sale/32-adderley-terrace-ravensbourne
280,15,,https://www.realestate.co.nz/42809035/residential/sale/36-marlow-street-units-1-8-saint-kilda
281,15,,https://www.realestate.co.nz/42830315/residential/sale/1-wynyard-street-south-dunedin
282,15,,https://www.realestate.co.nz/42826059/residential/sale/43-oregon-street-ocean-grove
283,15,,https://www.realestate.co.nz/42812047/residential/sale/1-glenross-street-glenross
284,15,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
285,16,"Save this listing
OPEN HOME TODAY
43 Oregon Street, Ocean Grove
Negotiation
5
2
House",https://www.realestate.co.nz/42826059/residential/sale/43-oregon-street-ocean-grove
286,16,"Save this listing
OPEN HOME TODAY
1/2 Clayton Street, Saint Clair
Offers Over $1,349,000
4
3
House",https://www.realestate.co.nz/42755553/residential/sale/1-2-clayton-street-saint-clair
287,16,"Save this listing
TENDER IN 3 WEEKS
77 Wesley Street, South Dunedin
Tender
3
1
House",https://www.realestate.co.nz/42829658/residential/sale/77-wesley-street-south-dunedin
288,16,"50 Anderton Crescent, Mosgiel
$1,100,000
4",https://www.realestate.co.nz/42799281/residential/sale/50-anderton-crescent-mosgiel
289,16,,https://www.realestate.co.nz/42826534/residential/sale/27-normanby-street-saint-kilda
290,16,,https://www.realestate.co.nz/42820726/residential/sale/10-crosby-street-mornington
291,16,,https://www.realestate.co.nz/42743508/residential/sale/17-freyberg-road-fairfield
292,16,,https://www.realestate.co.nz/42821646/residential/sale/41-43-45a-canongate-dunedin-central
293,16,,https://www.realestate.co.nz/42816394/residential/sale/313-brighton-road-waldronville
294,16,,https://www.realestate.co.nz/42830640/residential/sale/13-doon-street-mosgiel
295,16,,https://www.realestate.co.nz/42809364/residential/sale/42-mckerrow-street-shiel-hill
296,16,,https://www.realestate.co.nz/42826535/residential/sale/1-copeland-street-brighton
297,16,,https://www.realestate.co.nz/42818440/residential/sale/24-antrim-street-normanby
298,16,,https://www.realestate.co.nz/42682158/residential/sale/448-taioma-road-north-taieri
299,16,,https://www.realestate.co.nz/42795384/residential/sale/975-harington-point-road-harington-point
300,16,,https://www.realestate.co.nz/42804129/residential/sale/34a-highgate-belleknowes
301,16,,https://www.realestate.co.nz/42666970/residential/sale/63-cliffs-road-saint-clair
302,16,,https://www.realestate.co.nz/42777107/residential/sale/56-drivers-road-maori-hill
303,16,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
304,17,"Save this listing
944 Harington Point Road, Harington Point
Negotiation
Section",https://www.realestate.co.nz/42778372/residential/sale/944-harington-point-road-harington-point
305,17,"Save this listing
OPEN HOME TODAY
27 Normanby Street, Saint Kilda
Deadline Sale
3
1
House",https://www.realestate.co.nz/42826534/residential/sale/27-normanby-street-saint-kilda
306,17,"Save this listing
OPEN HOME TODAY
28 Bathgate Street, South Dunedin
Negotiation
3
2
House",https://www.realestate.co.nz/42809209/residential/sale/28-bathgate-street-south-dunedin
307,17,"7 Ella Lane, Green Island
Negotiation
3",https://www.realestate.co.nz/42821971/residential/sale/7-ella-lane-green-island
308,17,,https://www.realestate.co.nz/42818246/residential/sale/81-gilkison-street-halfway-bush
309,17,,https://www.realestate.co.nz/42820834/residential/sale/16-pinfold-place-mosgiel
310,17,,https://www.realestate.co.nz/42830641/residential/sale/18-doon-street-mosgiel
311,17,,https://www.realestate.co.nz/42817368/residential/sale/24-tyne-street-mosgiel
312,17,,https://www.realestate.co.nz/42787139/residential/sale/7-hoylake-street-outram
313,17,,https://www.realestate.co.nz/42752374/residential/sale/34-arran-street-mosgiel
314,17,,https://www.realestate.co.nz/42748794/residential/sale/a-13-quarry-road-mosgiel
315,17,,https://www.realestate.co.nz/42743508/residential/sale/17-freyberg-road-fairfield
316,17,,https://www.realestate.co.nz/42826274/residential/sale/136-riselaw-road-calton-hill
317,17,,https://www.realestate.co.nz/42826540/residential/sale/55-murray-street-mosgiel
318,17,,https://www.realestate.co.nz/42682158/residential/sale/448-taioma-road-north-taieri
319,17,,https://www.realestate.co.nz/42816394/residential/sale/313-brighton-road-waldronville
320,17,,https://www.realestate.co.nz/42817491/residential/sale/167a-bay-view-road-south-dunedin
321,17,,https://www.realestate.co.nz/42825725/residential/sale/53-district-road-green-island
322,17,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
323,18,"Save this listing
11 Ings Avenue, Saint Clair
Negotiation
5
2
House",https://www.realestate.co.nz/42766195/residential/sale/11-ings-avenue-saint-clair
324,18,"Save this listing
30 Richardson Street, Saint Kilda
Negotiation
3
1
House",https://www.realestate.co.nz/42817893/residential/sale/30-richardson-street-saint-kilda
325,18,"Save this listing
4 Elwyn Crescent, GREEN ISLAND
$365,000
2
1
Unit",https://www.realestate.co.nz/42818005/residential/sale/4-elwyn-crescent-green-island
326,18,"81 Gilkison Street, Halfway Bush
$695,000
3",https://www.realestate.co.nz/42818246/residential/sale/81-gilkison-street-halfway-bush
327,18,,https://www.realestate.co.nz/42812047/residential/sale/1-glenross-street-glenross
328,18,,https://www.realestate.co.nz/42825406/residential/sale/108-marlow-street-musselburgh
329,18,,https://www.realestate.co.nz/42821380/residential/sale/2-waireka-street-ravensbourne
330,18,,https://www.realestate.co.nz/42825008/residential/sale/23-forfar-street-mosgiel
331,18,,https://www.realestate.co.nz/42752374/residential/sale/34-arran-street-mosgiel
332,18,,https://www.realestate.co.nz/42816556/residential/sale/20-dorset-street-balaclava
333,18,,https://www.realestate.co.nz/42750192/residential/sale/30-stonelaw-terrace-maori-hill
334,18,,https://www.realestate.co.nz/42829824/residential/sale/11-merlin-street-roslyn
335,18,,https://www.realestate.co.nz/42666970/residential/sale/63-cliffs-road-saint-clair
336,18,,https://www.realestate.co.nz/42761532/residential/sale/3-strathmore-crescent-roslyn
337,18,,https://www.realestate.co.nz/42755572/residential/sale/25-highgrove-saint-clair
338,18,,https://www.realestate.co.nz/42816952/residential/sale/17-bell-crescent-concord
339,18,,https://www.realestate.co.nz/42815388/residential/sale/27-27a-brunel-street-mornington
340,18,,https://www.realestate.co.nz/42817491/residential/sale/167a-bay-view-road-south-dunedin
341,18,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
342,19,"Save this listing
67c Royal Crescent, Saint Kilda
Enquiries Over $619,000
2
2
House",https://www.realestate.co.nz/42823739/residential/sale/67c-royal-crescent-saint-kilda
343,19,"Save this listing
OPEN HOME TODAY
A/41 Rona Street, Saint Kilda
Deadline Sale
2
1
Unit",https://www.realestate.co.nz/42830112/residential/sale/a-41-rona-street-saint-kilda
344,19,"Save this listing
81 Gilkison Street, Halfway Bush
$695,000
3
1
House",https://www.realestate.co.nz/42818246/residential/sale/81-gilkison-street-halfway-bush
345,19,"OPEN HOME TODAY
625 Andersons Bay Road, Musselburgh
Auction
2",https://www.realestate.co.nz/42822143/residential/sale/625-andersons-bay-road-musselburgh
346,19,,https://www.realestate.co.nz/42811125/residential/sale/138-coast-road-warrington
347,19,,https://www.realestate.co.nz/42819682/rural/sale/462-waitati-valley-road-upper-waitati
348,19,,https://www.realestate.co.nz/42799557/residential/sale/10-geelong-street-waikouaiti
349,19,,https://www.realestate.co.nz/42828455/residential/sale/17-viscount-road-waldronville
350,19,,https://www.realestate.co.nz/42830640/residential/sale/13-doon-street-mosgiel
351,19,,https://www.realestate.co.nz/42816872/residential/sale/14-upland-street-helensburgh
352,19,,https://www.realestate.co.nz/42799281/residential/sale/50-anderton-crescent-mosgiel
353,19,,https://www.realestate.co.nz/42817823/residential/sale/29-franklin-street-dalmore
354,19,,https://www.realestate.co.nz/42818005/residential/sale/4-elwyn-crescent-green-island
355,19,,https://www.realestate.co.nz/42825725/residential/sale/53-district-road-green-island
356,19,,https://www.realestate.co.nz/42821645/residential/sale/6-fenty-place-mosgiel
357,19,,https://www.realestate.co.nz/42824329/residential/sale/32-panmure-avenue-calton-hill
358,19,,https://www.realestate.co.nz/42579522/residential/sale/2-60-ann-street-kaikorai
359,19,,https://www.realestate.co.nz/42825290/residential/sale/a-62-david-street-caversham
360,19,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
361,20,"Save this listing
OPEN HOME TODAY
1/2 Clayton Street, Saint Clair
Offers Over $1,349,000
4
3
House",https://www.realestate.co.nz/42755553/residential/sale/1-2-clayton-street-saint-clair
362,20,"Save this listing
32 Panmure Avenue, Calton Hill
Negotiation
4
1
House",https://www.realestate.co.nz/42824329/residential/sale/32-panmure-avenue-calton-hill
363,20,"Save this listing
OPEN HOME TODAY
101 Eglinton Road, Mornington
Negotiation
4
2
House",https://www.realestate.co.nz/42826192/residential/sale/101-eglinton-road-mornington
364,20,"OPEN HOME TODAY
34 Arran Street, Mosgiel
Negotiation
3",https://www.realestate.co.nz/42752374/residential/sale/34-arran-street-mosgiel
365,20,,https://www.realestate.co.nz/42783392/residential/sale/66-cliffs-road-saint-clair
366,20,,https://www.realestate.co.nz/42821137/residential/sale/34-elm-row-dunedin-central
367,20,,https://www.realestate.co.nz/42750192/residential/sale/30-stonelaw-terrace-maori-hill
368,20,,https://www.realestate.co.nz/42809209/residential/sale/28-bathgate-street-south-dunedin
369,20,,https://www.realestate.co.nz/42787139/residential/sale/7-hoylake-street-outram
370,20,,https://www.realestate.co.nz/42762595/residential/sale/32-adderley-terrace-ravensbourne
371,20,,https://www.realestate.co.nz/42821867/residential/sale/20h-brighton-road-green-island
372,20,,https://www.realestate.co.nz/42830746/residential/sale/23-joe-brown-avenue-mosgiel
373,20,,https://www.realestate.co.nz/42820684/residential/sale/8-elmwood-drive-mosgiel
374,20,,https://www.realestate.co.nz/42825689/residential/sale/43-arawa-street-tainui
375,20,,https://www.realestate.co.nz/42817323/residential/sale/14-seaview-terrace-kew
376,20,,https://www.realestate.co.nz/42773358/residential/sale/930-harington-point-road-harington-point
377,20,,https://www.realestate.co.nz/42744500/residential/sale/64-grimness-street-karitane
378,20,,https://www.realestate.co.nz/42826544/residential/sale/19-silverton-street-andersons-bay
379,20,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
380,21,"Save this listing
OPEN HOME TODAY
55 Murray Street, Mosgiel
Offers Over $549,000
3
1
House",https://www.realestate.co.nz/42826540/residential/sale/55-murray-street-mosgiel
381,21,"Save this listing
OPEN HOME TODAY
17 Freyberg Road, Fairfield
Negotiation
3
2
House",https://www.realestate.co.nz/42743508/residential/sale/17-freyberg-road-fairfield
382,21,"Save this listing
OPEN HOME TODAY
A/62 David Street, Caversham
Negotiation
2
1
Townhouse",https://www.realestate.co.nz/42825290/residential/sale/a-62-david-street-caversham
383,21,"AUCTION IN 2 WEEKS
19 Silverton Street, Andersons Bay
Auction
3",https://www.realestate.co.nz/42826544/residential/sale/19-silverton-street-andersons-bay
384,21,,https://www.realestate.co.nz/42824329/residential/sale/32-panmure-avenue-calton-hill
385,21,,https://www.realestate.co.nz/42814219/residential/sale/55a-havelock-street-mornington
386,21,,https://www.realestate.co.nz/42829855/residential/sale/49-baker-street-caversham
387,21,,https://www.realestate.co.nz/42821679/residential/sale/16-mccarthy-court-east-taieri
388,21,,https://www.realestate.co.nz/42824735/residential/sale/51-bayfield-road-andersons-bay
389,21,,https://www.realestate.co.nz/42815385/residential/sale/114a-114b-macandrew-road-south-dunedin
390,21,,https://www.realestate.co.nz/42799763/residential/sale/6a-king-street-mosgiel
391,21,,https://www.realestate.co.nz/42829824/residential/sale/11-merlin-street-roslyn
392,21,,https://www.realestate.co.nz/42820726/residential/sale/10-crosby-street-mornington
393,21,,https://www.realestate.co.nz/42817613/residential/sale/59-burns-street-south-dunedin
394,21,,https://www.realestate.co.nz/42777857/residential/sale/10-garfield-avenue-roslyn
395,21,,https://www.realestate.co.nz/42820834/residential/sale/16-pinfold-place-mosgiel
396,21,,https://www.realestate.co.nz/42799281/residential/sale/50-anderton-crescent-mosgiel
397,21,,https://www.realestate.co.nz/42796384/residential/sale/1140-coast-road-karitane-dunedin-central
398,21,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
399,22,"Save this listing
OPEN HOME TODAY
63 Cliffs Road, Saint Clair
Negotiation
3
2
House",https://www.realestate.co.nz/42666970/residential/sale/63-cliffs-road-saint-clair
400,22,"Save this listing
OPEN HOME TODAY
43 Oregon Street, Ocean Grove
Negotiation
5
2
House",https://www.realestate.co.nz/42826059/residential/sale/43-oregon-street-ocean-grove
401,22,"Save this listing
AUCTION IN 2 WEEKS
19 Silverton Street, Andersons Bay
Auction
3
1
House",https://www.realestate.co.nz/42826544/residential/sale/19-silverton-street-andersons-bay
402,22,"44 Turnbull Street, Brockville
Negotiation
3",https://www.realestate.co.nz/42829946/residential/sale/44-turnbull-street-brockville
403,22,,https://www.realestate.co.nz/42828623/residential/sale/2-centennial-road-fairfield
404,22,,https://www.realestate.co.nz/42785233/residential/sale/2l-clayton-street-saint-clair
405,22,,https://www.realestate.co.nz/42773358/residential/sale/930-harington-point-road-harington-point
406,22,,https://www.realestate.co.nz/42830640/residential/sale/13-doon-street-mosgiel
407,22,,https://www.realestate.co.nz/42820834/residential/sale/16-pinfold-place-mosgiel
408,22,,https://www.realestate.co.nz/42611826/residential/sale/195-wakari-road-helensburgh
409,22,,https://www.realestate.co.nz/42817823/residential/sale/29-franklin-street-dalmore
410,22,,https://www.realestate.co.nz/42826534/residential/sale/27-normanby-street-saint-kilda
411,22,,https://www.realestate.co.nz/42828455/residential/sale/17-viscount-road-waldronville
412,22,,https://www.realestate.co.nz/42822101/residential/sale/74-st-leonards-drive-saint-leonards
413,22,,https://www.realestate.co.nz/42826192/residential/sale/101-eglinton-road-mornington
414,22,,https://www.realestate.co.nz/42826610/residential/sale/26-carson-street-mornington
415,22,,https://www.realestate.co.nz/42803283/residential/sale/242-helensburgh-road-helensburgh
416,22,,https://www.realestate.co.nz/42815388/residential/sale/27-27a-brunel-street-mornington
417,22,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
418,23,"Save this listing
40 And 42 Waldron Crescent, Green Island
Offers Over $139,000
Section",https://www.realestate.co.nz/42814277/residential/sale/40-and-42-waldron-crescent-green-island
419,23,"Save this listing
OPEN HOME TODAY
14 Seaview Terrace, KEW
Deadline Sale
3
1
House",https://www.realestate.co.nz/42817323/residential/sale/14-seaview-terrace-kew
420,23,"Save this listing
OPEN HOME TODAY
A/13 Quarry Road, Mosgiel
Negotiation
3
1
House",https://www.realestate.co.nz/42748794/residential/sale/a-13-quarry-road-mosgiel
421,23,"OPEN HOME TODAY
242 Helensburgh Road, Helensburgh
Offers Over $739,000
3",https://www.realestate.co.nz/42803283/residential/sale/242-helensburgh-road-helensburgh
422,23,,https://www.realestate.co.nz/42826544/residential/sale/19-silverton-street-andersons-bay
423,23,,https://www.realestate.co.nz/42821137/residential/sale/34-elm-row-dunedin-central
424,23,,https://www.realestate.co.nz/42821380/residential/sale/2-waireka-street-ravensbourne
425,23,,https://www.realestate.co.nz/42813664/residential/sale/c-92-eglinton-road-mornington
426,23,,https://www.realestate.co.nz/42830112/residential/sale/a-41-rona-street-saint-kilda
427,23,,https://www.realestate.co.nz/42820963/residential/sale/140-lynn-street-wakari
428,23,,https://www.realestate.co.nz/42809739/residential/sale/5-torr-street-vauxhall
429,23,,https://www.realestate.co.nz/42773372/residential/sale/928-harington-point-road-harington-point
430,23,,https://www.realestate.co.nz/42809364/residential/sale/42-mckerrow-street-shiel-hill
431,23,,https://www.realestate.co.nz/42809035/residential/sale/36-marlow-street-units-1-8-saint-kilda
432,23,,https://www.realestate.co.nz/42824329/residential/sale/32-panmure-avenue-calton-hill
433,23,,https://www.realestate.co.nz/42761532/residential/sale/3-strathmore-crescent-roslyn
434,23,,https://www.realestate.co.nz/42755553/residential/sale/1-2-clayton-street-saint-clair
435,23,,https://www.realestate.co.nz/42748288/residential/sale/11-belgrave-crescent-kaikorai
436,23,"Share this listing
Save this listing
Listed 10 months ago
110 Melbourne Street, South Dunedin
INCREDIBLE DEVELOPMENT OPPORTUNITY
7724m2
Section
$5,400,000 Plus GST (if any)",https://www.realestate.co.nz/42617405/residential/sale/110-melbourne-street-south-dunedin
437,24,"Save this listing
51 Manor Place, Dunedin Central
Negotiation
7
5
House",https://www.realestate.co.nz/42804784/residential/sale/51-manor-place-dunedin-central
438,24,"Save this listing
C/92 Eglinton Road, Mornington
Enquiries Over $439,000
2
1
Unit",https://www.realestate.co.nz/42813664/residential/sale/c-92-eglinton-road-mornington
